"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Female","Stroke","11 014","11014.07080","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Female","Total","90369 [80876-100134]","90369.00000","80876.00000","100134.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Lower respiratory infections","17 155","17155.19867","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Chronic obstructive pulmonary disease","4333","4332.79842","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Ischaemic heart disease","88 692","88691.59863","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Trachea, bronchus, lung cancers","7954","7954.13342","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Stroke","15 658","15657.58771","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Total","133791 [119930-148548]","133791.00000","119930.00000","148548.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Lower respiratory infections","663 521","663520.60840","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Chronic obstructive pulmonary disease","13 142","13141.83661","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Ischaemic heart disease","49 655","49654.65259","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Trachea, bronchus, lung cancers","575","574.64617","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Stroke","35 998","35998.10901","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Both sexes","Total","762890 [612975-923305]","762890.00000","612975.00000","923305.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Lower respiratory infections","315 360","315359.95840","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Chronic obstructive pulmonary disease","6428","6427.52512","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Ischaemic heart disease","19 860","19859.72968","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Trachea, bronchus, lung cancers","255","255.15378","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Stroke","18 102","18102.15747","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Female","Total","360005 [288885-435899]","360005.00000","288885.00000","435899.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Lower respiratory infections","348 161","348160.65090","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Chronic obstructive pulmonary disease","6714","6714.31168","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Ischaemic heart disease","29 795","29794.92236","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Trachea, bronchus, lung cancers","319","319.49239","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Stroke","17 896","17895.95197","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Chad","Male","Total","402885 [324260-487198]","402885.00000","324260.00000","487198.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Lower respiratory infections","101 120","101120.44290","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Chronic obstructive pulmonary disease","6251","6251.07575","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Ischaemic heart disease","27 371","27370.57672","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Trachea, bronchus, lung cancers","289","289.15162","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Stroke","16 391","16391.22614","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Both sexes","Total","151422 [117736-185340]","151422.00000","117736.00000","185340.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Lower respiratory infections","45 309","45309.38815","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Chronic obstructive pulmonary disease","3194","3193.61802","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Ischaemic heart disease","11 734","11734.02156","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Trachea, bronchus, lung cancers","88","88.20222","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Stroke","8321","8321.43405","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Female","Total","68647 [53446-83819]","68647.00000","53446.00000","83819.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Lower respiratory infections","55 811","55811.05481","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Chronic obstructive pulmonary disease","3057","3057.45774","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Ischaemic heart disease","15 637","15636.55508","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Trachea, bronchus, lung cancers","201","200.94940","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Stroke","8070","8069.79218","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Togo","Male","Total","82776 [64213-101442]","82776.00000","64213.00000","101442.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Lower respiratory infections","201 862","201861.90690","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Chronic obstructive pulmonary disease","104 205","104204.50170","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Ischaemic heart disease","226 990","226989.80000","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Trachea, bronchus, lung cancers","74 139","74138.51294","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Stroke","160 133","160132.66750","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Both sexes","Total","767327 [660480-889719]","767327.00000","660480.00000","889719.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Lower respiratory infections","84 890","84889.72363","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Chronic obstructive pulmonary disease","33 185","33185.15778","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Ischaemic heart disease","80 122","80122.18170","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Trachea, bronchus, lung cancers","23 733","23733.00269","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Stroke","52 846","52845.80664","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Female","Total","274776 [234278-322229]","274776.00000","234278.00000","322229.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Lower respiratory infections","116 972","116972.18430","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Chronic obstructive pulmonary disease","71 019","71019.34174","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Ischaemic heart disease","146 868","146867.61790","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Trachea, bronchus, lung cancers","50 406","50405.51021","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Stroke","107 287","107286.85840","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Thailand","Male","Total","492552 [424136-567475]","492552.00000","424136.00000","567475.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Lower respiratory infections","61 840","61840.29988","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Chronic obstructive pulmonary disease","8313","8312.71672","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Ischaemic heart disease","47 774","47774.34198","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Trachea, bronchus, lung cancers","2063","2062.85159","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Stroke","19 850","19850.45584","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Both sexes","Total","139841 [122082-159846]","139841.00000","122082.00000","159846.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Lower respiratory infections","29 240","29240.36505","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Chronic obstructive pulmonary disease","3660","3660.12613","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Ischaemic heart disease","19 672","19672.20869","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Trachea, bronchus, lung cancers","799","798.73978","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Stroke","9590","9590.17823","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Female","Total","62962 [54731-72321]","62962.00000","54731.00000","72321.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Lower respiratory infections","32 600","32599.93494","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Chronic obstructive pulmonary disease","4653","4652.59066","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Ischaemic heart disease","28 102","28102.13309","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Trachea, bronchus, lung cancers","1264","1264.11186","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Stroke","10 260","10260.27744","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Tajikistan","Male","Total","76879 [67302-87559]","76879.00000","67302.00000","87559.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Lower respiratory infections","21 946","21945.78365","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Chronic obstructive pulmonary disease","1804","1803.56384","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Ischaemic heart disease","48 094","48093.66528","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Trachea, bronchus, lung cancers","1973","1973.35356","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Stroke","16 730","16729.84915","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Both sexes","Total","90546 [76794-105690]","90546.00000","76794.00000","105690.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Lower respiratory infections","9255","9254.75688","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Chronic obstructive pulmonary disease","674","673.89401","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Ischaemic heart disease","18 496","18495.97284","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Trachea, bronchus, lung cancers","444","444.21134","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Stroke","7038","7037.78929","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Female","Total","35907 [30262-42161]","35907.00000","30262.00000","42161.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Lower respiratory infections","12 691","12691.02727","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Chronic obstructive pulmonary disease","1130","1129.66982","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Ischaemic heart disease","29 598","29597.69342","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Trachea, bronchus, lung cancers","1529","1529.14223","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Stroke","9692","9692.05985","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkmenistan","Male","Total","54640 [46445-63745]","54640.00000","46445.00000","63745.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Lower respiratory infections","8213","8213.14000","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Chronic obstructive pulmonary disease","552","552.05714","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Ischaemic heart disease","2683","2682.72065","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Trachea, bronchus, lung cancers","490","489.55536","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Stroke","1412","1412.45110","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Both sexes","Total","13350 [9200-17919]","13350.00000","9200.00000","17919.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Lower respiratory infections","4179","4178.77994","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Chronic obstructive pulmonary disease","227","226.83538","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Ischaemic heart disease","1131","1130.65058","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Trachea, bronchus, lung cancers","169","169.39854","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Stroke","567","566.78923","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Female","Total","6272 [4208-8598]","6272.00000","4208.00000","8598.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Lower respiratory infections","4034","4034.35982","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Chronic obstructive pulmonary disease","325","325.22177","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Ischaemic heart disease","1552","1552.07010","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Trachea, bronchus, lung cancers","320","320.15682","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Stroke","846","845.66186","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Timor-Leste","Male","Total","7077 [5016-9316]","7077.00000","5016.00000","9316.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Lower respiratory infections","103","103.29151","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Chronic obstructive pulmonary disease","57","57.24763","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Ischaemic heart disease","260","260.03514","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Trachea, bronchus, lung cancers","36","36.03833","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Stroke","86","86.22121","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Both sexes","Total","543 [436-673]","543.00000","436.00000","673.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Lower respiratory infections","49","49.40842","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Chronic obstructive pulmonary disease","16","15.57886","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Ischaemic heart disease","65","64.73165","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Trachea, bronchus, lung cancers","9","9.47630","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Stroke","41","40.59247","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Female","Total","180 [138-235]","180.00000","138.00000","235.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Lower respiratory infections","54","53.88309","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Chronic obstructive pulmonary disease","42","41.66877","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Ischaemic heart disease","195","195.30349","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Trachea, bronchus, lung cancers","27","26.56203","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Stroke","46","45.62874","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Tonga","Male","Total","363 [294-444]","363.00000","294.00000","444.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Lower respiratory infections","1762","1761.70655","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Chronic obstructive pulmonary disease","814","814.07514","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Ischaemic heart disease","8556","8556.19492","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Trachea, bronchus, lung cancers","559","558.97625","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Stroke","2840","2840.34271","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Both sexes","Total","14531 [12819-16463]","14531.00000","12819.00000","16463.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Lower respiratory infections","719","719.16686","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Chronic obstructive pulmonary disease","209","208.53463","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Ischaemic heart disease","3187","3186.78185","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Trachea, bronchus, lung cancers","141","140.53838","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Stroke","1280","1280.39616","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Female","Total","5535 [4812-6311]","5535.00000","4812.00000","6311.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Lower respiratory infections","1043","1042.53969","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Chronic obstructive pulmonary disease","606","605.54051","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Ischaemic heart disease","5369","5369.41296","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Trachea, bronchus, lung cancers","418","418.43787","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Stroke","1560","1559.94656","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Trinidad and Tobago","Male","Total","8996 [7882-10200]","8996.00000","7882.00000","10200.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Lower respiratory infections","19 634","19634.02423","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Chronic obstructive pulmonary disease","10 190","10189.84989","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Ischaemic heart disease","82 280","82280.38690","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Trachea, bronchus, lung cancers","9709","9709.15169","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Stroke","22 147","22146.79410","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Total","143960 [127404-160825]","143960.00000","127404.00000","160825.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Lower respiratory infections","9840","9839.51526","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Chronic obstructive pulmonary disease","4303","4302.78271","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Ischaemic heart disease","31 679","31678.99702","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Trachea, bronchus, lung cancers","574","573.83811","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Stroke","9385","9385.45656","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Female","Total","55781 [49257-62361]","55781.00000","49257.00000","62361.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Lower respiratory infections","9795","9794.50864","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Chronic obstructive pulmonary disease","5887","5887.06702","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Ischaemic heart disease","50 601","50601.39127","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Trachea, bronchus, lung cancers","9135","9135.31348","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Stroke","12 761","12761.33752","","",""
"Ambient air pollution attributable YLLs","Published","2016","Eastern Mediterranean","Tunisia","Male","Total","88180 [78067-98458]","88180.00000","78067.00000","98458.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Lower respiratory infections","72 643","72643.47034","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Chronic obstructive pulmonary disease","129 415","129415.38210","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Ischaemic heart disease","409 768","409768.35840","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Trachea, bronchus, lung cancers","147 181","147180.71760","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Stroke","124 181","124180.72710","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Both sexes","Total","883189 [784261-987554]","883189.00000","784261.00000","987554.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Lower respiratory infections","29 719","29718.55560","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Chronic obstructive pulmonary disease","40 700","40700.43976","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Ischaemic heart disease","134 410","134410.11040","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Trachea, bronchus, lung cancers","19 711","19710.72652","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Stroke","55 512","55511.92578","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Female","Total","280052 [247898-313718]","280052.00000","247898.00000","313718.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Lower respiratory infections","42 925","42924.91431","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Chronic obstructive pulmonary disease","88 715","88714.94232","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Ischaemic heart disease","275 358","275358.24610","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Trachea, bronchus, lung cancers","127 470","127469.98880","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Stroke","68 669","68668.80127","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Turkey","Male","Total","603137 [529274-678886]","603137.00000","529274.00000","678886.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Lower respiratory infections","501 592","501592.13720","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Chronic obstructive pulmonary disease","20 609","20609.26288","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Ischaemic heart disease","104 863","104863.24610","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Trachea, bronchus, lung cancers","871","870.97335","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Stroke","50 289","50289.48340","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Both sexes","Total","678225 [491806-875466]","678225.00000","491806.00000","875466.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Lower respiratory infections","244 619","244619.17410","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Chronic obstructive pulmonary disease","9898","9898.21732","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Ischaemic heart disease","48 187","48186.53149","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Trachea, bronchus, lung cancers","394","394.03013","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Stroke","27 886","27886.39758","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Female","Total","330984 [239840-427180]","330984.00000","239840.00000","427180.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Lower respiratory infections","256 973","256972.94800","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Chronic obstructive pulmonary disease","10 711","10711.04550","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Ischaemic heart disease","56 677","56676.71606","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Trachea, bronchus, lung cancers","477","476.94320","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Stroke","22 403","22403.08588","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","United Republic of Tanzania","Male","Total","347241 [252020-448560]","347241.00000","252020.00000","448560.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Lower respiratory infections","589 174","589173.80660","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Chronic obstructive pulmonary disease","21 476","21476.19794","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Ischaemic heart disease","61 074","61074.08765","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Trachea, bronchus, lung cancers","3013","3013.04188","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Stroke","49 812","49812.47632","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Uganda","Both sexes","Total","724550 [586690-874161]","724550.00000","586690.00000","874161.00000",""
