"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Zambia","Male","Chronic obstructive pulmonary disease","6 [3–9]","5.62797","2.99929","8.84669",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Afghanistan","Both sexes","Total","49 [45–55]","49.46709","44.53265","54.91400",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Angola","Male","Chronic obstructive pulmonary disease","2 [1–2]","1.56975","0.86266","2.42114",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","United Arab Emirates","Female","Total","10 [9–11]","9.67952","8.66257","10.71614",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Armenia","Both sexes","Total","75 [61–89]","74.95760","60.85732","89.13373",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Female","Total","25 [20–30]","24.52553","20.35431","29.68086",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Australia","Male","Total","18 [13–24]","17.79685","12.87912","23.58930",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Azerbaijan","Female","Total","43 [35–52]","43.43591","34.75575","52.12369",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Burundi","Male","Total","40 [32–49]","40.31543","32.09567","48.57852",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Belgium","Both sexes","Chronic obstructive pulmonary disease","8 [3–14]","8.21652","3.26800","14.47975",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Burkina Faso","Male","Total","38 [31–45]","37.93453","30.91111","44.98337",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Bangladesh","Both sexes","Chronic obstructive pulmonary disease","12 [8–18]","12.37005","7.56741","17.51070",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Bulgaria","Female","Chronic obstructive pulmonary disease","7 [3–11]","6.84267","3.37833","11.19399",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Bahamas","Both sexes","Chronic obstructive pulmonary disease","1 [0–2]","1.05198","0.47525","1.75771",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Bosnia and Herzegovina","Female","Chronic obstructive pulmonary disease","6 [3–10]","6.17003","3.36370","9.59735",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Belarus","Male","Chronic obstructive pulmonary disease","6 [3–9]","5.57905","2.68416","9.19430",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Bolivia (Plurinational State of)","Female","Chronic obstructive pulmonary disease","4 [2–6]","3.68898","1.88284","5.98685",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Brazil","Male","Chronic obstructive pulmonary disease","4 [2–7]","4.16211","1.61589","7.41198",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Brunei Darussalam","Both sexes","Total","9 [6–11]","8.51677","6.15153","11.20092",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Bhutan","Male","Chronic obstructive pulmonary disease","10 [6–16]","10.49331","5.95865","15.58947",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Central African Republic","Both sexes","Total","62 [53–71]","61.51104","52.92749","71.17966",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Canada","Female","Total","14 [9–20]","13.53786","8.64630","20.00424",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Chile","Both sexes","Total","27 [23–32]","27.11633","22.75721","32.43147",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","China","Female","Total","76 [66–87]","76.09636","65.79829","87.31483",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Côte d'Ivoire","Male","Total","60 [47–72]","59.58538","46.84057","72.49064",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Democratic Republic of the Congo","Female","Total","41 [34–49]","41.00023","33.55753","48.84840",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Congo","Male","Total","30 [26–35]","30.41405","25.98557","35.26925",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Comoros","Male","Total","32 [24–41]","32.06537","24.21955","40.75667",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Cabo Verde","Both sexes","Chronic obstructive pulmonary disease","4 [2–6]","3.63418","2.01597","5.54218",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Costa Rica","Female","Chronic obstructive pulmonary disease","4 [2–6]","3.73426","1.62628","6.33930",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Cyprus","Both sexes","Chronic obstructive pulmonary disease","6 [3–10]","6.10875","2.80318","10.17865",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Czechia","Female","Chronic obstructive pulmonary disease","5 [2–8]","4.53732","2.01074","7.66476",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Germany","Male","Chronic obstructive pulmonary disease","8 [3–15]","8.16913","3.13160","14.58376",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Denmark","Male","Chronic obstructive pulmonary disease","8 [3–14]","7.79763","2.71154","14.33630",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Algeria","Both sexes","Total","35 [30–40]","34.95143","30.42387","39.73840",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Ecuador","Male","Chronic obstructive pulmonary disease","3 [1–6]","3.22766","1.38346","5.52851",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Eritrea","Both sexes","Total","43 [37–49]","42.96655","37.14112","49.48764",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Spain","Female","Total","23 [16–34]","23.35949","15.94731","34.37318",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Ethiopia","Both sexes","Total","32 [27–38]","32.13242","26.80409","37.81766",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Finland","Female","Total","17 [9–30]","16.78878","8.72444","29.70740",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Fiji","Male","Total","36 [30–44]","36.45916","29.64367","43.73482",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","France","Both sexes","Total","25 [19–33]","25.17518","18.94029","33.40100",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Micronesia (Federated States of)","Female","Total","23 [19–29]","22.96349","18.62527","28.69247",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Gabon","Male","Total","33 [28–38]","33.11040","28.35452","38.44150",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Both sexes","Chronic obstructive pulmonary disease","6 [2–12]","6.49544","2.31042","11.92731",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Georgia","Female","Total","109 [82–139]","109.22613","82.45283","139.05258",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Ghana","Male","Total","39 [31–47]","39.24088","31.23400","47.45528",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Guinea","Both sexes","Chronic obstructive pulmonary disease","3 [1–4]","2.75778","1.41961","4.42514",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Guinea-Bissau","Male","Total","39 [30–48]","39.06618","30.26412","48.04722",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Equatorial Guinea","Both sexes","Chronic obstructive pulmonary disease","3 [2–5]","3.30333","1.96055","4.75333",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Greece","Female","Chronic obstructive pulmonary disease","9 [4–15]","8.70947","3.83733","14.71503",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Guatemala","Both sexes","Chronic obstructive pulmonary disease","2 [1–3]","2.10246","1.10201","3.33697",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Guyana","Female","Chronic obstructive pulmonary disease","2 [1–4]","2.41157","1.23720","3.89193",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Honduras","Male","Chronic obstructive pulmonary disease","2 [1–3]","2.09617","1.05525","3.40842",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Haiti","Female","Chronic obstructive pulmonary disease","2 [1–4]","2.06256","0.89449","3.51213",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Hungary","Male","Chronic obstructive pulmonary disease","11 [5–19]","11.10334","4.86502","18.77606",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","India","Both sexes","Total","82 [73–93]","82.09040","72.60316","93.21058",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Ireland","Male","Chronic obstructive pulmonary disease","4 [1–8]","4.04484","1.15672","7.86419",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Iraq","Both sexes","Total","34 [30–38]","33.80265","30.32516","37.65016",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Iceland","Female","Total","16 [10–24]","15.77621","9.77502","24.06542",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Serbia","Male","Stroke","17 [12–24]","16.82299","11.86260","24.01119",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","South Sudan","Female","Lower respiratory infections","28 [21–36]","28.39020","21.16131","36.07766",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Sao Tome and Principe","Female","Trachea, bronchus, lung cancers","1 [0–1]","0.53674","0.29750","0.81592",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Sao Tome and Principe","Both sexes","Stroke","5 [4–7]","5.37561","3.98611","7.42354",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Sao Tome and Principe","Male","Stroke","4 [3–6]","4.23917","3.19736","5.77018",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Slovakia","Male","Lower respiratory infections","6 [3–10]","6.37563","3.13162","10.27863",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Slovakia","Male","Ischaemic heart disease","33 [25–40]","33.02044","25.03799","40.40276",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Slovakia","Female","Trachea, bronchus, lung cancers","2 [1–3]","2.20042","1.15809","3.49354",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Sweden","Both sexes","Lower respiratory infections","1 [0–3]","1.17008","0.10754","3.40883",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Sweden","Male","Lower respiratory infections","1 [0–3]","1.17661","0.10814","3.42785",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Sweden","Both sexes","Ischaemic heart disease","11 [5–18]","10.77099","5.35817","17.70266",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Sweden","Male","Ischaemic heart disease","12 [7–17]","11.56735","6.62689","17.49520",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Eswatini","Female","Stroke","5 [4–7]","5.33828","3.87779","7.41311",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Seychelles","Both sexes","Lower respiratory infections","12 [6–18]","11.52295","5.97216","17.95307",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Seychelles","Both sexes","Ischaemic heart disease","19 [15–23]","19.06684","15.11940","22.69404",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Male","Trachea, bronchus, lung cancers","3 [2–4]","3.16393","1.97639","4.45072",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Female","Stroke","5 [4–6]","4.55051","3.64639","5.67771",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Togo","Female","Ischaemic heart disease","12 [10–14]","11.71211","9.55398","13.86525",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Togo","Both sexes","Trachea, bronchus, lung cancers","0 [0–0]","0.11638","0.06895","0.16953",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Thailand","Female","Lower respiratory infections","13 [8–18]","12.51568","7.80208","17.71416",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Tajikistan","Female","Ischaemic heart disease","22 [17–27]","22.11353","17.36936","27.02056",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Tajikistan","Male","Stroke","10 [8–13]","10.09119","7.87528","12.80238",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Turkmenistan","Female","Lower respiratory infections","4 [2–6]","3.94404","2.10836","6.09323",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Timor-Leste","Female","Trachea, bronchus, lung cancers","1 [0–1]","0.91330","0.48727","1.42929",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","South-East Asia","Timor-Leste","Both sexes","Stroke","4 [3–6]","4.26923","3.27488","5.53804",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Trinidad and Tobago","Male","Lower respiratory infections","5 [3–7]","4.76445","2.73688","6.99848",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Trinidad and Tobago","Male","Ischaemic heart disease","28 [23–33]","28.35302","23.00142","33.27095",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Trinidad and Tobago","Female","Trachea, bronchus, lung cancers","1 [0–1]","0.86816","0.47610","1.32894",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Turkey","Both sexes","Lower respiratory infections","3 [2–4]","2.92720","2.22095","3.68489",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Turkey","Male","Lower respiratory infections","4 [3–4]","3.51694","2.66840","4.42728",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Turkey","Both sexes","Ischaemic heart disease","22 [17–26]","21.79609","17.45947","26.31777",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Turkey","Male","Ischaemic heart disease","26 [22–30]","26.01770","21.60782","30.28012",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","United Republic of Tanzania","Both sexes","Lower respiratory infections","15 [9–20]","14.57155","9.27537","20.33450",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","United Republic of Tanzania","Both sexes","Ischaemic heart disease","7 [6–8]","7.16624","5.81497","8.45548",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Uganda","Male","Trachea, bronchus, lung cancers","0 [0–0]","0.20638","0.13100","0.28615",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Uganda","Female","Stroke","5 [4–5]","4.57368","3.78690","5.46796",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Uruguay","Female","Ischaemic heart disease","11 [6–16]","10.61563","6.28742","15.60971",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Uruguay","Both sexes","Trachea, bronchus, lung cancers","2 [1–4]","2.08203","0.85283","3.78651",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","United States of America","Female","Lower respiratory infections","1 [0–3]","1.27315","0.22236","3.09634",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Uzbekistan","Female","Ischaemic heart disease","30 [23–36]","29.52500","22.65929","36.24503",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Uzbekistan","Male","Stroke","8 [6–10]","7.81199","6.16937","9.83018",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Saint Vincent and the Grenadines","Female","Lower respiratory infections","8 [4–11]","7.78627","4.44099","11.49127",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Female","Trachea, bronchus, lung cancers","1 [1–2]","1.01431","0.52098","1.63774",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Both sexes","Stroke","5 [3–7]","4.57264","3.20315","7.03424",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Vanuatu","Male","Lower respiratory infections","3 [1–6]","2.97964","0.88652","6.01580",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Vanuatu","Male","Ischaemic heart disease","13 [10–15]","12.58757","9.89999","15.42682",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Vanuatu","Female","Trachea, bronchus, lung cancers","0 [0–0]","0.17585","0.07944","0.30591",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Yemen","Both sexes","Lower respiratory infections","14 [10–17]","13.58921","10.37961","16.97820",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Yemen","Male","Lower respiratory infections","12 [10–16]","12.45464","9.51301","15.56068",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Yemen","Both sexes","Ischaemic heart disease","28 [24–32]","27.86541","23.80995","32.01772",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Yemen","Male","Ischaemic heart disease","31 [26–35]","30.89833","26.34363","35.49035",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","South Africa","Female","Stroke","7 [5–9]","6.94146","5.22182","9.33570",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Zambia","Both sexes","Lower respiratory infections","13 [8–19]","13.07971","7.83152","18.77340",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Zambia","Both sexes","Ischaemic heart disease","5 [4–6]","5.24632","4.31160","6.14944",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Zimbabwe","Male","Trachea, bronchus, lung cancers","0 [0–0]","0.24902","0.13326","0.38842",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Africa","Zimbabwe","Female","Stroke","4 [3–5]","3.76386","2.89714","5.04808",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Afghanistan","Male","Chronic obstructive pulmonary disease","660 [399–943]","660.39381","398.75275","943.39020",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Angola","Female","Total","4494 [3464–5544]","4493.73031","3463.53491","5543.73535",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Argentina","Both sexes","Total","14820 [11286–19224]","14819.55319","11285.56543","19224.18750",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Argentina","Male","Total","7694 [6031–9756]","7693.67978","6031.10156","9756.20215",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Armenia","Both sexes","Chronic obstructive pulmonary disease","237 [132–361]","236.77663","131.58864","360.94763",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Armenia","Male","Chronic obstructive pulmonary disease","128 [71–195]","128.05121","71.16447","195.20415",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Azerbaijan","Female","Chronic obstructive pulmonary disease","130 [62–216]","130.29951","61.79242","215.74452",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Burundi","Both sexes","Total","4036 [3220–4849]","4036.23086","3220.36646","4848.95752",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Burundi","Male","Chronic obstructive pulmonary disease","154 [86–234]","153.66492","85.75842","233.61604",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Belgium","Female","Total","2118 [1562–2853]","2117.85232","1562.13806","2852.99805",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Bulgaria","Both sexes","Total","8613 [6887–10632]","8613.09425","6886.96924","10631.85547",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Bulgaria","Male","Total","4568 [3812–5386]","4568.35836","3812.35986","5386.13672",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Bahrain","Both sexes","Chronic obstructive pulmonary disease","21 [14–30]","21.27654","13.55408","29.92380",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Bahrain","Male","Chronic obstructive pulmonary disease","12 [8–18]","12.44519","7.92813","17.50320",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Belize","Female","Chronic obstructive pulmonary disease","3 [1–4]","2.54422","1.30113","4.10515",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Bolivia (Plurinational State of)","Both sexes","Total","3632 [2992–4350]","3632.28565","2991.88110","4349.51904",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Brazil","Female","Total","23489 [18571–29984]","23488.67545","18571.40820","29983.56055",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Brazil","Both sexes","Chronic obstructive pulmonary disease","7750 [3009–13802]","7750.26463","3008.95654","13801.85547",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Botswana","Male","Total","304 [248–366]","303.99935","248.37097","366.34354",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Botswana","Female","Chronic obstructive pulmonary disease","30 [16–48]","30.38009","15.86931","48.24296",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Central African Republic","Male","Chronic obstructive pulmonary disease","90 [53–130]","89.94614","52.85771","130.10588",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Canada","Female","Total","2476 [1581–3658]","2475.64931","1581.13623","3658.14624",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Côte d'Ivoire","Both sexes","Total","12614 [9962–15312]","12613.54599","9961.99121","15312.33594",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Côte d'Ivoire","Male","Total","7159 [5628–8710]","7159.17686","5627.88916","8709.74219",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Cameroon","Female","Total","6625 [5765–7532]","6625.34995","5764.79688","7531.50440",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Cameroon","Both sexes","Chronic obstructive pulmonary disease","1079 [679–1524]","1079.32509","678.69031","1523.51782",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Colombia","Male","Total","7057 [5852–8307]","7056.84546","5851.81397","8306.65137",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Colombia","Female","Chronic obstructive pulmonary disease","798 [355–1345]","798.03231","354.52618","1344.81958",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Comoros","Male","Chronic obstructive pulmonary disease","8 [4–14]","8.40237","4.07535","13.77629",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Cabo Verde","Female","Total","112 [94–131]","111.99220","94.38134","131.29573",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Czechia","Both sexes","Total","6263 [4816–7777]","6263.19397","4815.66065","7776.85059",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Czechia","Male","Total","3303 [2657–3931]","3303.20415","2656.81372","3931.11328",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Germany","Both sexes","Chronic obstructive pulmonary disease","6156 [2360–10989]","6155.72731","2359.76807","10989.37500",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Germany","Male","Chronic obstructive pulmonary disease","3293 [1262–5879]","3293.22983","1262.44373","5879.16504",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Dominican Republic","Female","Chronic obstructive pulmonary disease","72 [29–125]","71.93146","29.17011","124.89839",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Algeria","Both sexes","Total","14192 [12354–16136]","14192.39485","12353.93359","16136.19629",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Algeria","Male","Chronic obstructive pulmonary disease","633 [361–937]","633.22307","361.38214","937.42505",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Ecuador","Female","Total","1368 [1072–1724]","1367.95978","1071.65088","1723.50440",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Estonia","Both sexes","Total","565 [369–809]","565.03268","369.28888","809.14771",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Estonia","Male","Total","255 [185–327]","254.70675","184.64061","326.54092",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Ethiopia","Both sexes","Chronic obstructive pulmonary disease","2422 [1356–3670]","2422.33972","1356.04504","3669.53638",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Ethiopia","Male","Chronic obstructive pulmonary disease","1381 [773–2093]","1381.44093","773.34161","2092.70728",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Micronesia (Federated States of)","Female","Chronic obstructive pulmonary disease","1 [0–2]","1.01022","0.37506","1.83068",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gabon","Both sexes","Total","675 [582–786]","675.15504","581.94580","786.26172",""
"Ambient air pollution attributable deaths","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Female","Total","10091 [7157–13862]","10091.05512","7156.55273","13862.40430",""
"Ambient air pollution attributable deaths","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Both sexes","Chronic obstructive pulmonary disease","4273 [1520–7847]","4273.25633","1519.99316","7846.80566",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gambia","Male","Total","418 [340–497]","418.37909","340.46979","496.94458",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Gambia","Female","Chronic obstructive pulmonary disease","24 [13–36]","23.59423","13.09456","35.95872",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea-Bissau","Both sexes","Chronic obstructive pulmonary disease","43 [23–67]","43.13153","23.44506","67.22289",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Guinea-Bissau","Male","Chronic obstructive pulmonary disease","21 [12–33]","21.42993","11.64869","33.39974",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Equatorial Guinea","Female","Total","281 [241–325]","281.45554","240.97997","325.10266",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guyana","Both sexes","Total","347 [302–400]","347.24021","301.82028","399.57446",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Guyana","Male","Total","189 [164–216]","188.60707","164.02046","215.61786",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Honduras","Female","Total","678 [551–814]","678.29383","551.31433","813.82019",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Honduras","Both sexes","Chronic obstructive pulmonary disease","239 [120–388]","238.52076","120.07605","387.84048",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Indonesia","Male","Total","54340 [46594–62474]","54340.12475","46594.21875","62474.45313",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Indonesia","Female","Chronic obstructive pulmonary disease","3069 [1356–5195]","3069.09987","1355.77344","5195.44238",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","India","Male","Chronic obstructive pulmonary disease","151886 [99595–211162]","151886.27870","99595.15625","211161.85940",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Ireland","Female","Total","447 [305–640]","446.86279","304.99570","640.14032",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Israel","Both sexes","Total","1904 [1539–2353]","1904.42096","1539.05896","2352.65332",""
