"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Costa Rica","Female","Stroke","70 [52–99]","69.92336","51.94884","98.66479",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Djibouti","Female","Lower respiratory infections","991 [739–1261]","991.33356","738.54376","1260.84045",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Djibouti","Female","Stroke","200 [170–230]","199.90027","169.67236","230.45433",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Denmark","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Ecuador","Female","Lower respiratory infections","129 [56–221]","129.42694","55.53348","221.17087",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Egypt","Male","Trachea, bronchus, lung cancers","66 [47–85]","65.93254","46.55587","84.77027",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Eritrea","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Ethiopia","Male","Stroke","131 [110–153]","131.33550","109.93794","152.92088",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Finland","Male","Trachea, bronchus, lung cancers","27 [5–64]","26.89104","5.32709","64.04009",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Gabon","Male","Stroke","130 [110–152]","129.79329","109.61698","152.32459",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Male","Trachea, bronchus, lung cancers","77 [35–134]","76.53764","34.62299","133.78195",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Gambia","Male","Stroke","157 [129–184]","156.70047","129.49068","184.00941",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Guinea-Bissau","Male","Trachea, bronchus, lung cancers","5 [3–8]","5.08515","2.87441","7.63156",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Guatemala","Male","Stroke","65 [53–80]","65.42146","53.09217","80.32141",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","South-East Asia","Indonesia","Male","Lower respiratory infections","157 [73–260]","156.81033","73.47223","260.25888",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","South-East Asia","India","Both sexes","Trachea, bronchus, lung cancers","63 [45–80]","62.61431","44.84631","80.12268",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Iraq","Male","Stroke","143 [122–165]","142.66393","122.18749","165.16158",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Iceland","Both sexes","Stroke","39 [21–89]","39.24484","20.55078","88.70647",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Israel","Both sexes","Trachea, bronchus, lung cancers","67 [36–105]","67.36272","35.99253","105.37509",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Jordan","Male","Stroke","117 [96–140]","117.18480","96.23208","139.96718",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Japan","Both sexes","Stroke","139 [90–241]","139.19357","90.02844","240.59827",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Kazakhstan","Both sexes","Trachea, bronchus, lung cancers","43 [20–73]","43.14006","20.28658","73.08366",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Cambodia","Male","Stroke","217 [177–257]","216.70222","177.01874","256.65744",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Kiribati","Both sexes","Stroke","204 [154–259]","203.65797","154.29527","259.24426",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Republic of Korea","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Lebanon","Both sexes","Stroke","111 [91–135]","110.51635","90.58078","134.62590",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Libya","Female","Ischaemic heart disease","523 [450–596]","522.57867","449.87387","596.17499",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Lithuania","Female","Trachea, bronchus, lung cancers","25 [12–43]","25.46175","12.07548","43.10447",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Luxembourg","Female","Ischaemic heart disease","117 [77–160]","117.33882","77.13480","160.18266",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Republic of Moldova","Both sexes","Trachea, bronchus, lung cancers","79 [41–127]","79.41779","41.28176","127.22739",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Republic of Moldova","Female","Trachea, bronchus, lung cancers","25 [13–41]","25.43064","13.21897","40.73991",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Madagascar","Female","Ischaemic heart disease","117 [97–137]","117.48767","97.20493","136.60780",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Republic of North Macedonia","Female","Trachea, bronchus, lung cancers","69 [40–102]","69.11707","40.34839","101.61535",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Mali","Female","Ischaemic heart disease","302 [255–350]","302.03442","254.69237","349.67365",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Mongolia","Female","Trachea, bronchus, lung cancers","27 [16–38]","26.51460","16.38101","37.71755",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Malaysia","Female","Lower respiratory infections","135 [63–225]","135.14206","62.62478","224.54280",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Niger","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Netherlands","Male","Ischaemic heart disease","249 [193–301]","249.23663","193.17419","300.72156",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Norway","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Oman","Male","Ischaemic heart disease","493 [423–569]","492.87350","423.05365","568.98261",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Pakistan","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Peru","Male","Lower respiratory infections","410 [254–585]","410.20425","253.81749","584.77539",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Philippines","Female","Stroke","246 [193–304]","246.28413","193.24142","303.80630",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Papua New Guinea","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","South-East Asia","Democratic People's Republic of Korea","Male","Lower respiratory infections","199 [137–266]","198.63643","137.16338","265.55649",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Portugal","Male","Stroke","133 [83–233]","132.74744","83.35865","232.62096",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Russian Federation","Male","Lower respiratory infections","173 [75–301]","173.39816","74.88509","301.18515",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Rwanda","Male","Stroke","106 [89–124]","106.06274","88.56887","123.92972",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Sudan","Both sexes","Ischaemic heart disease","901 [784–1027]","900.58862","783.53046","1026.57703",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","El Salvador","Both sexes","Ischaemic heart disease","383 [320–443]","383.49634","319.64569","442.76883",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Sao Tome and Principe","Both sexes","Ischaemic heart disease","139 [116–160]","138.96857","116.39268","160.40457",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Slovenia","Both sexes","Lower respiratory infections","65 [30–109]","65.30665","29.52603","108.52462",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Eswatini","Both sexes","Ischaemic heart disease","187 [154–219]","187.33611","154.17752","218.78003",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Chad","Both sexes","Lower respiratory infections","4594 [3547–5687]","4593.95508","3546.81690","5687.48193",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Togo","Both sexes","Stroke","220 [184–257]","220.16411","184.18166","257.48636",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","South-East Asia","Thailand","Both sexes","Ischaemic heart disease","334 [278–386]","333.61115","278.26611","385.85501",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Tajikistan","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","South-East Asia","Timor-Leste","Both sexes","Lower respiratory infections","648 [336–1010]","648.34851","336.25214","1010.11511",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Tonga","Both sexes","Stroke","88 [64–119]","87.83117","64.02344","119.18784",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Trinidad and Tobago","Both sexes","Ischaemic heart disease","631 [522–736]","631.14648","521.67041","735.91016",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Tunisia","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Uganda","Both sexes","Ischaemic heart disease","148 [129–169]","148.40189","129.32547","169.48163",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Ukraine","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","United States of America","Female","Stroke","63 [38–119]","63.26249","38.23805","118.68576",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Saint Vincent and the Grenadines","Both sexes","Ischaemic heart disease","423 [345–497]","422.74359","344.70364","496.74905",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Vanuatu","Female","Lower respiratory infections","124 [37–251]","124.49846","37.04162","251.35855",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Western Pacific","Vanuatu","Female","Stroke","119 [88–155]","119.33249","88.38727","154.51903",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Zimbabwe","Female","Lower respiratory infections","662 [350–1024]","662.26434","349.85434","1024.15930",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Zimbabwe","Female","Stroke","111 [90–133]","110.51852","90.11977","132.86929",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Angola","Female","Trachea, bronchus, lung cancers","6 [3–9]","5.74379","3.31267","8.50471",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","United Arab Emirates","Female","Stroke","237 [199–278]","237.41562","199.44347","278.04300",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Burundi","Female","Trachea, bronchus, lung cancers","9 [5–13]","9.22192","5.46473","13.42953",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Bangladesh","Male","Trachea, bronchus, lung cancers","111 [74–150]","111.42680","73.59810","149.60686",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Bosnia and Herzegovina","Male","Stroke","299 [235–375]","298.91284","235.42458","375.05548",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Belarus","Male","Lower respiratory infections","74 [38–118]","74.40759","38.04595","117.68352",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Belarus","Male","Trachea, bronchus, lung cancers","138 [73–217]","137.82158","73.32087","216.99248",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Bolivia (Plurinational State of)","Male","Ischaemic heart disease","554 [464–644]","554.23926","464.01215","644.11786",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Barbados","Male","Stroke","193 [151–243]","192.87064","151.26942","242.81624",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Brunei Darussalam","Male","Lower respiratory infections","25 [1–75]","24.96241","1.36366","75.38323",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Brunei Darussalam","Male","Trachea, bronchus, lung cancers","15 [2–35]","14.51168","2.40231","34.69679",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Central African Republic","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Switzerland","Male","Lower respiratory infections","15 [4–30]","14.56182","4.28196","29.75004",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Switzerland","Male","Trachea, bronchus, lung cancers","40 [18–71]","40.45711","18.16190","71.03750",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Democratic Republic of the Congo","Male","Lower respiratory infections","1272 [917–1652]","1272.25708","917.46906","1652.25195",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Congo","Both sexes","Trachea, bronchus, lung cancers","8 [5–12]","8.42614","5.18356","11.98851",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Colombia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Cabo Verde","Both sexes","Stroke","235 [188–290]","235.23834","188.40604","289.96881",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Costa Rica","Both sexes","Trachea, bronchus, lung cancers","15 [7–23]","14.51263","7.43503","23.47382",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Germany","Both sexes","Stroke","45 [29–76]","44.68268","28.59385","76.09814",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Djibouti","Both sexes","Lower respiratory infections","1105 [823–1405]","1105.05859","823.26904","1405.48315",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Djibouti","Both sexes","Trachea, bronchus, lung cancers","18 [11–26]","18.34305","11.34583","25.98173",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Denmark","Both sexes","Ischaemic heart disease","91 [67–113]","90.83755","67.33370","113.05065",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Ecuador","Both sexes","Lower respiratory infections","143 [61–244]","142.59032","61.18151","243.66507",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Ecuador","Both sexes","Trachea, bronchus, lung cancers","14 [7–23]","13.87994","7.02231","22.60821",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Ethiopia","Both sexes","Lower respiratory infections","882 [618–1163]","881.74933","618.44147","1163.22949",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Gabon","Both sexes","Lower respiratory infections","723 [527–928]","722.96869","526.65247","927.54517",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Female","Ischaemic heart disease","68 [48–89]","68.48769","48.31275","89.26900",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Gambia","Female","Trachea, bronchus, lung cancers","6 [4–9]","5.99407","3.51731","8.77731",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Gambia","Female","Stroke","368 [305–431]","367.68420","305.46191","430.78119",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Guinea-Bissau","Female","Ischaemic heart disease","528 [430–624]","528.20502","430.38458","623.70605",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Guatemala","Female","Lower respiratory infections","316 [183–463]","315.96872","182.78484","462.63034",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Guatemala","Female","Trachea, bronchus, lung cancers","10 [6–16]","10.48380","5.76312","16.02439",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Guatemala","Female","Stroke","101 [82–125]","101.32732","81.94199","125.33206",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Guyana","Female","Ischaemic heart disease","676 [561–797]","676.16852","561.47308","797.34003",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Croatia","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Hungary","Female","Lower respiratory infections","18 [8–31]","18.43341","8.27524","30.72588",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Hungary","Female","Stroke","92 [64–142]","91.83573","63.68314","142.09071",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Indonesia","Female","Ischaemic heart disease","564 [462–665]","564.43384","462.17117","665.02155",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Iraq","Female","Lower respiratory infections","267 [210–325]","266.57858","210.25839","324.70734",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Iraq","Female","Stroke","300 [258–344]","299.95273","258.17831","343.96304",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Israel","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Jordan","Female","Lower respiratory infections","154 [108–205]","154.41345","107.84097","204.53084",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Japan","Male","Ischaemic heart disease","132 [102–159]","131.80225","101.74809","159.49156",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Kazakhstan","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Cambodia","Female","Stroke","425 [343–514]","425.43420","343.18625","514.11963",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Kiribati","Male","Ischaemic heart disease","612 [488–740]","611.71368","487.67325","739.95459",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Kiribati","Male","Trachea, bronchus, lung cancers","42 [20–72]","41.97261","19.62840","71.54993",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Kitts and Nevis","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Lao People's Democratic Republic","Male","Stroke","478 [389–572]","478.17715","388.59665","572.42859",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Lebanon","Male","Ischaemic heart disease","1127 [940–1314]","1126.69605","939.87317","1313.74622",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Lebanon","Male","Trachea, bronchus, lung cancers","100 [59–146]","100.15507","58.91973","146.45331",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Liberia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Sri Lanka","Female","Stroke","79 [58–110]","78.63725","58.31118","109.71035",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Sri Lanka","Male","Stroke","139 [106–179]","139.46970","106.37244","178.58827",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Lesotho","Male","Trachea, bronchus, lung cancers","25 [14–37]","24.89965","14.27972","37.01078",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Morocco","Male","Stroke","149 [118–185]","148.62305","117.95158","184.90588",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of Moldova","Both sexes","Ischaemic heart disease","864 [679–1031]","863.93494","678.61407","1030.75903",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Mexico","Male","Stroke","96 [76–119]","96.05334","76.41022","118.73235",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of North Macedonia","Both sexes","Ischaemic heart disease","478 [398–556]","478.28931","397.76480","556.12103",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Republic of North Macedonia","Both sexes","Trachea, bronchus, lung cancers","129 [75–189]","128.62395","75.08665","189.10187",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Montenegro","Both sexes","Stroke","294 [213–416]","294.12442","212.75615","415.60693",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Mongolia","Both sexes","Ischaemic heart disease","996 [844–1152]","995.70129","844.27405","1151.91528",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Mongolia","Both sexes","Trachea, bronchus, lung cancers","104 [64–148]","103.95109","64.22212","147.87248",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Malawi","Both sexes","Stroke","151 [121–185]","151.10249","121.36048","185.16629",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Malaysia","Both sexes","Trachea, bronchus, lung cancers","47 [24–75]","46.73466","24.07476","75.31105",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Nicaragua","Both sexes","Stroke","106 [84–129]","105.50940","83.55367","129.37752",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Oman","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Palau","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Portugal","Female","Trachea, bronchus, lung cancers","8 [3–16]","8.15190","3.14360","15.69310",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Paraguay","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Paraguay","Female","Ischaemic heart disease","244 [195–290]","243.71738","195.27629","290.10480",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Rwanda","Female","Trachea, bronchus, lung cancers","9 [5–13]","8.85353","5.37833","12.70851",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Saudi Arabia","Female","Ischaemic heart disease","705 [611–801]","704.69409","611.17078","800.52917",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Solomon Islands","Female","Trachea, bronchus, lung cancers","7 [3–12]","7.01153","3.20529","12.05705",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Serbia","Female","Trachea, bronchus, lung cancers","77 [43–117]","77.43034","43.32565","116.99271",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Sao Tome and Principe","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Slovenia","Female","Trachea, bronchus, lung cancers","44 [23–71]","44.07296","22.68930","71.01650",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Sweden","Male","Ischaemic heart disease","115 [74–159]","115.09666","74.11137","159.07292",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Eswatini","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","Togo","Male","Ischaemic heart disease","933 [790–1078]","933.31628","790.44330","1078.02222",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Thailand","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Timor-Leste","Female","Trachea, bronchus, lung cancers","52 [28–81]","51.92781","27.70516","81.26591",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Tonga","Male","Ischaemic heart disease","559 [442–672]","558.81238","441.78220","671.53271",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Trinidad and Tobago","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Europe","Turkey","Male","Lower respiratory infections","118 [90–149]","118.45171","89.87250","149.11217",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Africa","United Republic of Tanzania","Male","Ischaemic heart disease","482 [406–557]","481.90128","406.39288","556.55811",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Uruguay","Male","Lower respiratory infections","42 [10–93]","41.66144","9.55263","93.24301",""
"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Vincent and the Grenadines","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
